run_id,scenario_seed,strategy,defender_count,attacker_count,attacker_bucket,kills,breaches,success,completion_time_s,kill_ratio
529,3955538058,optimized,5,12,11-15,0,1,0,26.25,0.0000
529,3955538058,nearest,5,12,11-15,0,1,0,26.25,0.0000
529,3955538058,earliest_deadline,5,12,11-15,0,1,0,26.25,0.0000
530,2570794082,optimized,5,16,16-20,5,1,0,31.50,0.3125
530,2570794082,nearest,5,16,16-20,5,1,0,31.50,0.3125
530,2570794082,earliest_deadline,5,16,16-20,1,1,0,31.50,0.0625
531,710953334,optimized,3,16,16-20,1,1,0,24.50,0.0625
531,710953334,nearest,3,16,16-20,1,1,0,24.50,0.0625
531,710953334,earliest_deadline,3,16,16-20,0,1,0,24.50,0.0000
532,669417316,optimized,2,14,11-15,1,1,0,28.50,0.0714
532,669417316,nearest,2,14,11-15,1,1,0,28.50,0.0714
532,669417316,earliest_deadline,2,14,11-15,0,1,0,28.50,0.0000
533,1222863441,optimized,5,19,16-20,2,1,0,28.75,0.1053
533,1222863441,nearest,5,19,16-20,2,1,0,28.75,0.1053
533,1222863441,earliest_deadline,5,19,16-20,2,1,0,28.75,0.1053
534,2479981324,optimized,2,9,5-10,1,1,0,30.75,0.1111
534,2479981324,nearest,2,9,5-10,1,1,0,30.75,0.1111
534,2479981324,earliest_deadline,2,9,5-10,0,1,0,30.75,0.0000
535,659764507,optimized,2,12,11-15,1,1,0,28.50,0.0833
535,659764507,nearest,2,12,11-15,1,1,0,28.50,0.0833
535,659764507,earliest_deadline,2,12,11-15,0,1,0,28.50,0.0000
536,1957035896,optimized,4,19,16-20,2,1,0,26.50,0.1053
536,1957035896,nearest,4,19,16-20,2,1,0,26.50,0.1053
536,1957035896,earliest_deadline,4,19,16-20,0,1,0,26.50,0.0000
537,496026045,optimized,3,15,11-15,0,1,0,26.00,0.0000
537,496026045,nearest,3,15,11-15,0,1,0,26.00,0.0000
537,496026045,earliest_deadline,3,15,11-15,0,1,0,26.00,0.0000
538,2320502636,optimized,2,17,16-20,1,1,0,27.75,0.0588
538,2320502636,nearest,2,17,16-20,0,1,0,27.75,0.0000
538,2320502636,earliest_deadline,2,17,16-20,0,1,0,27.75,0.0000
539,90830037,optimized,4,17,16-20,2,1,0,29.00,0.1176
539,90830037,nearest,4,17,16-20,2,1,0,29.00,0.1176
539,90830037,earliest_deadline,4,17,16-20,0,1,0,29.00,0.0000
540,3045287181,optimized,4,6,5-10,2,1,0,35.75,0.3333
540,3045287181,nearest,4,6,5-10,2,1,0,35.75,0.3333
540,3045287181,earliest_deadline,4,6,5-10,2,1,0,35.75,0.3333
541,237921469,optimized,2,11,11-15,2,2,0,32.75,0.1818
541,237921469,nearest,2,11,11-15,2,2,0,32.75,0.1818
541,237921469,earliest_deadline,2,11,11-15,2,2,0,35.25,0.1818
542,836753420,optimized,3,10,5-10,2,1,0,30.00,0.2000
542,836753420,nearest,3,10,5-10,2,1,0,30.00,0.2000
542,836753420,earliest_deadline,3,10,5-10,1,1,0,30.00,0.1000
543,750079405,optimized,5,11,11-15,1,1,0,26.75,0.0909
543,750079405,nearest,5,11,11-15,1,1,0,26.75,0.0909
543,750079405,earliest_deadline,5,11,11-15,0,1,0,26.75,0.0000
544,3569092444,optimized,4,5,5-10,1,1,0,24.75,0.2000
544,3569092444,nearest,4,5,5-10,1,1,0,24.75,0.2000
544,3569092444,earliest_deadline,4,5,5-10,0,1,0,24.75,0.0000
545,229273653,optimized,3,15,11-15,6,1,0,37.25,0.4000
545,229273653,nearest,3,15,11-15,6,1,0,37.25,0.4000
545,229273653,earliest_deadline,3,15,11-15,3,1,0,39.75,0.2000
546,1843656208,optimized,5,14,11-15,1,1,0,28.75,0.0714
546,1843656208,nearest,5,14,11-15,1,1,0,28.75,0.0714
546,1843656208,earliest_deadline,5,14,11-15,0,1,0,28.75,0.0000
547,2538943356,optimized,4,14,11-15,2,1,0,27.25,0.1429
547,2538943356,nearest,4,14,11-15,2,1,0,27.25,0.1429
547,2538943356,earliest_deadline,4,14,11-15,0,1,0,27.25,0.0000
548,2216184022,optimized,3,20,16-20,3,1,0,28.50,0.1500
548,2216184022,nearest,3,20,16-20,3,1,0,28.50,0.1500
548,2216184022,earliest_deadline,3,20,16-20,0,1,0,28.50,0.0000
549,2923646629,optimized,4,17,16-20,5,1,0,31.25,0.2941
549,2923646629,nearest,4,17,16-20,5,1,0,31.25,0.2941
549,2923646629,earliest_deadline,4,17,16-20,0,1,0,31.25,0.0000
550,3449293880,optimized,2,20,16-20,2,1,0,27.00,0.1000
550,3449293880,nearest,2,20,16-20,2,1,0,27.00,0.1000
550,3449293880,earliest_deadline,2,20,16-20,0,1,0,27.00,0.0000
551,1690629937,optimized,5,8,5-10,0,1,0,25.50,0.0000
551,1690629937,nearest,5,8,5-10,0,1,0,25.50,0.0000
551,1690629937,earliest_deadline,5,8,5-10,0,1,0,25.50,0.0000
552,3557168656,optimized,3,15,11-15,0,1,0,24.50,0.0000
552,3557168656,nearest,3,15,11-15,0,1,0,24.50,0.0000
552,3557168656,earliest_deadline,3,15,11-15,0,1,0,24.50,0.0000
553,1365761360,optimized,5,14,11-15,4,1,0,35.00,0.2857
553,1365761360,nearest,5,14,11-15,4,1,0,35.00,0.2857
553,1365761360,earliest_deadline,5,14,11-15,4,1,0,36.75,0.2857
554,4228063349,optimized,4,7,5-10,1,1,0,33.75,0.1429
554,4228063349,nearest,4,7,5-10,1,1,0,33.75,0.1429
554,4228063349,earliest_deadline,4,7,5-10,0,1,0,33.75,0.0000
555,2166923686,optimized,5,10,5-10,2,1,0,34.75,0.2000
555,2166923686,nearest,5,10,5-10,2,1,0,34.75,0.2000
555,2166923686,earliest_deadline,5,10,5-10,4,1,0,39.50,0.4000
556,3161153226,optimized,5,10,5-10,3,1,0,30.00,0.3000
556,3161153226,nearest,5,10,5-10,3,1,0,30.00,0.3000
556,3161153226,earliest_deadline,5,10,5-10,1,1,0,30.00,0.1000
557,3758117609,optimized,2,18,16-20,2,1,0,29.00,0.1111
557,3758117609,nearest,2,18,16-20,2,1,0,29.00,0.1111
557,3758117609,earliest_deadline,2,18,16-20,0,1,0,29.00,0.0000
558,3404411174,optimized,5,5,5-10,0,1,0,26.75,0.0000
558,3404411174,nearest,5,5,5-10,0,1,0,26.75,0.0000
558,3404411174,earliest_deadline,5,5,5-10,0,1,0,26.75,0.0000
559,3655582500,optimized,5,10,5-10,3,1,0,30.75,0.3000
559,3655582500,nearest,5,10,5-10,3,1,0,30.75,0.3000
559,3655582500,earliest_deadline,5,10,5-10,5,1,0,37.50,0.5000
560,2304308264,optimized,5,10,5-10,1,1,0,25.75,0.1000
560,2304308264,nearest,5,10,5-10,0,1,0,25.75,0.0000
560,2304308264,earliest_deadline,5,10,5-10,0,1,0,25.75,0.0000
561,186723968,optimized,5,6,5-10,0,1,0,26.00,0.0000
561,186723968,nearest,5,6,5-10,0,1,0,26.00,0.0000
561,186723968,earliest_deadline,5,6,5-10,0,1,0,26.00,0.0000
562,2117777664,optimized,4,7,5-10,1,1,0,29.00,0.1429
562,2117777664,nearest,4,7,5-10,1,1,0,29.00,0.1429
562,2117777664,earliest_deadline,4,7,5-10,1,1,0,29.00,0.1429
563,779529732,optimized,3,7,5-10,1,1,0,25.00,0.1429
563,779529732,nearest,3,7,5-10,1,1,0,25.00,0.1429
563,779529732,earliest_deadline,3,7,5-10,0,1,0,25.00,0.0000
564,3818726650,optimized,3,11,11-15,0,1,0,28.00,0.0000
564,3818726650,nearest,3,11,11-15,0,1,0,28.00,0.0000
564,3818726650,earliest_deadline,3,11,11-15,0,1,0,28.00,0.0000
565,1016811477,optimized,2,17,16-20,0,1,0,24.25,0.0000
565,1016811477,nearest,2,17,16-20,0,1,0,24.25,0.0000
565,1016811477,earliest_deadline,2,17,16-20,0,1,0,24.25,0.0000
566,979552455,optimized,2,13,11-15,2,1,0,31.25,0.1538
566,979552455,nearest,2,13,11-15,2,1,0,31.25,0.1538
566,979552455,earliest_deadline,2,13,11-15,1,1,0,31.25,0.0769
567,1071111481,optimized,2,7,5-10,1,1,0,28.25,0.1429
567,1071111481,nearest,2,7,5-10,1,1,0,28.25,0.1429
567,1071111481,earliest_deadline,2,7,5-10,0,1,0,28.25,0.0000
568,2759801073,optimized,2,20,16-20,1,1,0,25.75,0.0500
568,2759801073,nearest,2,20,16-20,1,1,0,25.75,0.0500
568,2759801073,earliest_deadline,2,20,16-20,0,1,0,25.75,0.0000
569,2453425556,optimized,5,14,11-15,2,1,0,28.00,0.1429
569,2453425556,nearest,5,14,11-15,2,1,0,28.00,0.1429
569,2453425556,earliest_deadline,5,14,11-15,0,1,0,28.00,0.0000
570,4075240521,optimized,5,12,11-15,1,2,0,29.00,0.0833
570,4075240521,nearest,5,12,11-15,1,2,0,29.00,0.0833
570,4075240521,earliest_deadline,5,12,11-15,0,2,0,29.00,0.0000
571,1787833503,optimized,5,11,11-15,1,1,0,27.00,0.0909
571,1787833503,nearest,5,11,11-15,1,1,0,27.00,0.0909
571,1787833503,earliest_deadline,5,11,11-15,0,1,0,27.00,0.0000
572,1212375477,optimized,3,8,5-10,2,1,0,28.75,0.2500
572,1212375477,nearest,3,8,5-10,2,1,0,28.75,0.2500
572,1212375477,earliest_deadline,3,8,5-10,0,1,0,28.75,0.0000
573,211544833,optimized,5,12,11-15,3,1,0,30.25,0.2500
573,211544833,nearest,5,12,11-15,3,1,0,30.25,0.2500
573,211544833,earliest_deadline,5,12,11-15,1,1,0,30.25,0.0833
574,30390793,optimized,2,11,11-15,3,1,0,33.50,0.2727
574,30390793,nearest,2,11,11-15,3,1,0,33.50,0.2727
574,30390793,earliest_deadline,2,11,11-15,0,1,0,33.50,0.0000
575,1604660505,optimized,5,5,5-10,4,1,0,39.50,0.8000
575,1604660505,nearest,5,5,5-10,4,1,0,39.50,0.8000
575,1604660505,earliest_deadline,5,5,5-10,3,1,0,39.50,0.6000
576,3976355431,optimized,3,20,16-20,2,1,0,29.00,0.1000
576,3976355431,nearest,3,20,16-20,2,1,0,29.00,0.1000
576,3976355431,earliest_deadline,3,20,16-20,0,1,0,29.00,0.0000
577,2249501784,optimized,4,16,16-20,4,1,0,33.75,0.2500
577,2249501784,nearest,4,16,16-20,4,1,0,33.75,0.2500
577,2249501784,earliest_deadline,4,16,16-20,4,1,0,41.25,0.2500
578,3837757798,optimized,2,14,11-15,2,1,0,28.75,0.1429
578,3837757798,nearest,2,14,11-15,2,1,0,28.75,0.1429
578,3837757798,earliest_deadline,2,14,11-15,0,1,0,28.75,0.0000
579,436677496,optimized,5,14,11-15,4,1,0,34.75,0.2857
579,436677496,nearest,5,14,11-15,5,1,0,34.75,0.3571
579,436677496,earliest_deadline,5,14,11-15,2,1,0,34.75,0.1429
580,400810658,optimized,4,15,11-15,2,1,0,32.50,0.1333
580,400810658,nearest,4,15,11-15,2,1,0,32.50,0.1333
580,400810658,earliest_deadline,4,15,11-15,2,1,0,32.50,0.1333
581,3579677230,optimized,5,17,16-20,3,1,0,30.00,0.1765
581,3579677230,nearest,5,17,16-20,3,1,0,30.00,0.1765
581,3579677230,earliest_deadline,5,17,16-20,3,1,0,33.50,0.1765
582,458453519,optimized,2,17,16-20,3,1,0,32.75,0.1765
582,458453519,nearest,2,17,16-20,3,1,0,32.75,0.1765
582,458453519,earliest_deadline,2,17,16-20,1,1,0,33.25,0.0588
583,223174516,optimized,2,7,5-10,2,1,0,33.50,0.2857
583,223174516,nearest,2,7,5-10,2,1,0,33.50,0.2857
583,223174516,earliest_deadline,2,7,5-10,1,1,0,37.00,0.1429
584,1735564878,optimized,5,11,11-15,0,1,0,26.25,0.0000
584,1735564878,nearest,5,11,11-15,0,1,0,26.25,0.0000
584,1735564878,earliest_deadline,5,11,11-15,0,1,0,26.25,0.0000
585,3972165580,optimized,3,10,5-10,2,2,0,32.50,0.2000
585,3972165580,nearest,3,10,5-10,2,2,0,32.50,0.2000
585,3972165580,earliest_deadline,3,10,5-10,1,1,0,32.50,0.1000
586,2960879056,optimized,5,13,11-15,2,1,0,27.00,0.1538
586,2960879056,nearest,5,13,11-15,2,1,0,27.00,0.1538
586,2960879056,earliest_deadline,5,13,11-15,0,1,0,27.00,0.0000
587,425687700,optimized,2,16,16-20,0,1,0,23.50,0.0000
587,425687700,nearest,2,16,16-20,0,1,0,23.50,0.0000
587,425687700,earliest_deadline,2,16,16-20,0,1,0,23.50,0.0000
588,3595450451,optimized,2,14,11-15,2,1,0,29.25,0.1429
588,3595450451,nearest,2,14,11-15,2,1,0,29.25,0.1429
588,3595450451,earliest_deadline,2,14,11-15,0,1,0,29.25,0.0000
589,3623126827,optimized,2,14,11-15,0,1,0,27.00,0.0000
589,3623126827,nearest,2,14,11-15,1,1,0,27.00,0.0714
589,3623126827,earliest_deadline,2,14,11-15,0,1,0,27.00,0.0000
590,3438965442,optimized,4,20,16-20,4,1,0,32.50,0.2000
590,3438965442,nearest,4,20,16-20,4,1,0,32.50,0.2000
590,3438965442,earliest_deadline,4,20,16-20,4,1,0,32.50,0.2000
591,3876865731,optimized,5,8,5-10,1,1,0,27.50,0.1250
591,3876865731,nearest,5,8,5-10,1,1,0,27.50,0.1250
591,3876865731,earliest_deadline,5,8,5-10,0,1,0,27.50,0.0000
592,1030268256,optimized,2,6,5-10,2,1,0,38.25,0.3333
592,1030268256,nearest,2,6,5-10,2,1,0,38.25,0.3333
592,1030268256,earliest_deadline,2,6,5-10,1,1,0,38.25,0.1667
593,4207224036,optimized,2,20,16-20,2,1,0,27.25,0.1000
593,4207224036,nearest,2,20,16-20,2,1,0,27.25,0.1000
593,4207224036,earliest_deadline,2,20,16-20,0,1,0,27.25,0.0000
594,1377380164,optimized,3,8,5-10,2,1,0,31.00,0.2500
594,1377380164,nearest,3,8,5-10,2,1,0,31.00,0.2500
594,1377380164,earliest_deadline,3,8,5-10,0,1,0,31.00,0.0000
595,3444674925,optimized,4,11,11-15,1,1,0,28.50,0.0909
595,3444674925,nearest,4,11,11-15,1,1,0,28.50,0.0909
595,3444674925,earliest_deadline,4,11,11-15,0,1,0,28.50,0.0000
596,2488351810,optimized,2,9,5-10,0,1,0,28.50,0.0000
596,2488351810,nearest,2,9,5-10,0,1,0,28.50,0.0000
596,2488351810,earliest_deadline,2,9,5-10,0,1,0,28.50,0.0000
597,3347830544,optimized,4,7,5-10,3,1,0,34.75,0.4286
597,3347830544,nearest,4,7,5-10,3,1,0,34.75,0.4286
597,3347830544,earliest_deadline,4,7,5-10,2,1,0,35.50,0.2857
598,2696463875,optimized,2,13,11-15,1,1,0,25.75,0.0769
598,2696463875,nearest,2,13,11-15,1,1,0,25.75,0.0769
598,2696463875,earliest_deadline,2,13,11-15,0,1,0,25.75,0.0000
599,2759444657,optimized,5,20,16-20,4,1,0,31.50,0.2000
599,2759444657,nearest,5,20,16-20,4,1,0,31.50,0.2000
599,2759444657,earliest_deadline,5,20,16-20,2,1,0,31.50,0.1000
600,2646920022,optimized,4,12,11-15,2,1,0,27.75,0.1667
600,2646920022,nearest,4,12,11-15,2,1,0,27.75,0.1667
600,2646920022,earliest_deadline,4,12,11-15,0,1,0,27.75,0.0000
601,3345763865,optimized,5,6,5-10,1,1,0,30.00,0.1667
601,3345763865,nearest,5,6,5-10,1,1,0,30.00,0.1667
601,3345763865,earliest_deadline,5,6,5-10,0,1,0,30.00,0.0000
602,3174165348,optimized,3,14,11-15,1,1,0,26.25,0.0714
602,3174165348,nearest,3,14,11-15,1,1,0,26.25,0.0714
602,3174165348,earliest_deadline,3,14,11-15,0,1,0,26.25,0.0000
603,577897333,optimized,2,7,5-10,1,1,0,27.50,0.1429
603,577897333,nearest,2,7,5-10,1,1,0,27.50,0.1429
603,577897333,earliest_deadline,2,7,5-10,0,1,0,27.50,0.0000
604,3547878692,optimized,4,15,11-15,1,1,0,27.50,0.0667
604,3547878692,nearest,4,15,11-15,0,1,0,27.50,0.0000
604,3547878692,earliest_deadline,4,15,11-15,0,1,0,27.50,0.0000
605,2302394681,optimized,2,15,11-15,1,1,0,25.25,0.0667
605,2302394681,nearest,2,15,11-15,0,1,0,25.25,0.0000
605,2302394681,earliest_deadline,2,15,11-15,0,1,0,25.25,0.0000
606,1387632738,optimized,5,18,16-20,2,1,0,29.25,0.1111
606,1387632738,nearest,5,18,16-20,2,1,0,29.25,0.1111
606,1387632738,earliest_deadline,5,18,16-20,0,1,0,29.25,0.0000
607,2208570409,optimized,4,5,5-10,0,1,0,27.75,0.0000
607,2208570409,nearest,4,5,5-10,0,1,0,27.75,0.0000
607,2208570409,earliest_deadline,4,5,5-10,0,1,0,27.75,0.0000
608,4153162392,optimized,3,5,5-10,3,1,0,33.50,0.6000
608,4153162392,nearest,3,5,5-10,3,1,0,33.50,0.6000
608,4153162392,earliest_deadline,3,5,5-10,1,1,0,34.25,0.2000
609,3683244311,optimized,4,8,5-10,3,1,0,31.25,0.3750
609,3683244311,nearest,4,8,5-10,3,1,0,31.25,0.3750
609,3683244311,earliest_deadline,4,8,5-10,3,1,0,31.25,0.3750
610,3580707838,optimized,2,16,16-20,1,1,0,28.25,0.0625
610,3580707838,nearest,2,16,16-20,1,1,0,28.25,0.0625
610,3580707838,earliest_deadline,2,16,16-20,0,1,0,28.25,0.0000
611,1987708138,optimized,3,17,16-20,2,1,0,24.75,0.1176
611,1987708138,nearest,3,17,16-20,2,1,0,24.75,0.1176
611,1987708138,earliest_deadline,3,17,16-20,0,1,0,24.75,0.0000
612,3367846390,optimized,5,20,16-20,0,1,0,25.00,0.0000
612,3367846390,nearest,5,20,16-20,0,1,0,25.00,0.0000
612,3367846390,earliest_deadline,5,20,16-20,0,1,0,25.00,0.0000
613,1653946790,optimized,2,17,16-20,2,1,0,30.50,0.1176
613,1653946790,nearest,2,17,16-20,2,1,0,30.50,0.1176
613,1653946790,earliest_deadline,2,17,16-20,2,1,0,33.00,0.1176
614,2947058300,optimized,5,8,5-10,0,1,0,25.00,0.0000
614,2947058300,nearest,5,8,5-10,0,1,0,25.00,0.0000
614,2947058300,earliest_deadline,5,8,5-10,0,1,0,25.00,0.0000
615,2746903332,optimized,2,6,5-10,3,1,0,38.75,0.5000
615,2746903332,nearest,2,6,5-10,2,1,0,37.00,0.3333
615,2746903332,earliest_deadline,2,6,5-10,1,1,0,37.00,0.1667
616,1072877268,optimized,2,6,5-10,0,1,0,27.50,0.0000
616,1072877268,nearest,2,6,5-10,0,1,0,27.50,0.0000
616,1072877268,earliest_deadline,2,6,5-10,0,1,0,27.50,0.0000
617,1144451233,optimized,2,12,11-15,2,1,0,27.50,0.1667
617,1144451233,nearest,2,12,11-15,2,1,0,27.50,0.1667
617,1144451233,earliest_deadline,2,12,11-15,0,1,0,27.50,0.0000
618,262564858,optimized,5,11,11-15,0,1,0,26.75,0.0000
618,262564858,nearest,5,11,11-15,0,1,0,26.75,0.0000
618,262564858,earliest_deadline,5,11,11-15,0,1,0,26.75,0.0000
619,600300753,optimized,4,12,11-15,4,1,0,33.25,0.3333
619,600300753,nearest,4,12,11-15,4,1,0,33.25,0.3333
619,600300753,earliest_deadline,4,12,11-15,2,1,0,33.25,0.1667
620,1862377930,optimized,3,15,11-15,2,1,0,28.50,0.1333
620,1862377930,nearest,3,15,11-15,2,1,0,28.50,0.1333
620,1862377930,earliest_deadline,3,15,11-15,0,1,0,28.50,0.0000
621,2052467262,optimized,2,6,5-10,0,1,0,30.00,0.0000
621,2052467262,nearest,2,6,5-10,0,1,0,30.00,0.0000
621,2052467262,earliest_deadline,2,6,5-10,0,1,0,30.00,0.0000
622,709188144,optimized,3,16,16-20,2,1,0,31.00,0.1250
622,709188144,nearest,3,16,16-20,3,1,0,31.00,0.1875
622,709188144,earliest_deadline,3,16,16-20,1,1,0,31.00,0.0625
623,1790526203,optimized,5,15,11-15,1,1,0,28.50,0.0667
623,1790526203,nearest,5,15,11-15,1,1,0,28.50,0.0667
623,1790526203,earliest_deadline,5,15,11-15,0,1,0,28.50,0.0000
624,2594922685,optimized,5,12,11-15,3,1,0,33.50,0.2500
624,2594922685,nearest,5,12,11-15,3,1,0,33.50,0.2500
624,2594922685,earliest_deadline,5,12,11-15,1,1,0,33.50,0.0833
625,998880287,optimized,5,14,11-15,3,1,0,27.00,0.2143
625,998880287,nearest,5,14,11-15,3,1,0,27.00,0.2143
625,998880287,earliest_deadline,5,14,11-15,1,1,0,27.00,0.0714
626,1452716429,optimized,3,16,16-20,1,1,0,24.25,0.0625
626,1452716429,nearest,3,16,16-20,1,1,0,24.25,0.0625
626,1452716429,earliest_deadline,3,16,16-20,0,1,0,24.25,0.0000
627,1578451204,optimized,4,10,5-10,0,1,0,24.50,0.0000
627,1578451204,nearest,4,10,5-10,0,1,0,24.50,0.0000
627,1578451204,earliest_deadline,4,10,5-10,0,1,0,24.50,0.0000
628,2169189930,optimized,4,7,5-10,0,1,0,25.00,0.0000
628,2169189930,nearest,4,7,5-10,0,1,0,25.00,0.0000
628,2169189930,earliest_deadline,4,7,5-10,0,1,0,25.00,0.0000
629,1573643588,optimized,4,6,5-10,6,0,1,46.25,1.0000
629,1573643588,nearest,4,6,5-10,6,0,1,46.25,1.0000
629,1573643588,earliest_deadline,4,6,5-10,4,1,0,46.75,0.6667
630,3165153033,optimized,2,8,5-10,3,1,0,38.50,0.3750
630,3165153033,nearest,2,8,5-10,3,1,0,38.50,0.3750
630,3165153033,earliest_deadline,2,8,5-10,3,1,0,49.25,0.3750
631,1406582737,optimized,3,5,5-10,2,1,0,31.50,0.4000
631,1406582737,nearest,3,5,5-10,2,1,0,31.50,0.4000
631,1406582737,earliest_deadline,3,5,5-10,1,1,0,33.00,0.2000
632,1863572377,optimized,3,20,16-20,2,1,0,25.75,0.1000
632,1863572377,nearest,3,20,16-20,2,1,0,25.75,0.1000
632,1863572377,earliest_deadline,3,20,16-20,0,1,0,25.75,0.0000
633,1629785811,optimized,2,12,11-15,0,1,0,27.00,0.0000
633,1629785811,nearest,2,12,11-15,0,1,0,27.00,0.0000
633,1629785811,earliest_deadline,2,12,11-15,0,1,0,27.00,0.0000
634,785617357,optimized,2,5,5-10,3,1,0,48.50,0.6000
634,785617357,nearest,2,5,5-10,3,1,0,48.50,0.6000
634,785617357,earliest_deadline,2,5,5-10,3,1,0,48.50,0.6000
635,2945245241,optimized,3,13,11-15,3,1,0,34.50,0.2308
635,2945245241,nearest,3,13,11-15,3,1,0,34.50,0.2308
635,2945245241,earliest_deadline,3,13,11-15,3,1,0,41.75,0.2308
636,1011233574,optimized,2,9,5-10,1,1,0,27.50,0.1111
636,1011233574,nearest,2,9,5-10,1,1,0,27.50,0.1111
636,1011233574,earliest_deadline,2,9,5-10,0,1,0,27.50,0.0000
637,1275074748,optimized,5,9,5-10,2,1,0,33.25,0.2222
637,1275074748,nearest,5,9,5-10,2,1,0,33.25,0.2222
637,1275074748,earliest_deadline,5,9,5-10,2,1,0,33.25,0.2222
638,3404843728,optimized,5,12,11-15,7,1,0,42.00,0.5833
638,3404843728,nearest,5,12,11-15,7,1,0,42.00,0.5833
638,3404843728,earliest_deadline,5,12,11-15,4,1,0,37.00,0.3333
639,4075313762,optimized,3,13,11-15,0,1,0,28.25,0.0000
639,4075313762,nearest,3,13,11-15,0,1,0,28.25,0.0000
639,4075313762,earliest_deadline,3,13,11-15,0,1,0,28.25,0.0000
640,2881249439,optimized,5,9,5-10,0,1,0,25.00,0.0000
640,2881249439,nearest,5,9,5-10,0,1,0,25.00,0.0000
640,2881249439,earliest_deadline,5,9,5-10,0,1,0,25.00,0.0000
641,3935684774,optimized,3,8,5-10,3,1,0,33.50,0.3750
641,3935684774,nearest,3,8,5-10,3,1,0,33.50,0.3750
641,3935684774,earliest_deadline,3,8,5-10,2,1,0,36.50,0.2500
642,3668720833,optimized,4,12,11-15,2,1,0,32.25,0.1667
642,3668720833,nearest,4,12,11-15,3,1,0,32.25,0.2500
642,3668720833,earliest_deadline,4,12,11-15,1,1,0,32.25,0.0833
643,2065494560,optimized,4,9,5-10,0,1,0,26.00,0.0000
643,2065494560,nearest,4,9,5-10,0,1,0,26.00,0.0000
643,2065494560,earliest_deadline,4,9,5-10,0,1,0,26.00,0.0000
644,3308371118,optimized,3,20,16-20,2,1,0,27.50,0.1000
644,3308371118,nearest,3,20,16-20,2,1,0,27.50,0.1000
644,3308371118,earliest_deadline,3,20,16-20,0,1,0,27.50,0.0000
645,1410300635,optimized,2,8,5-10,2,1,0,31.00,0.2500
645,1410300635,nearest,2,8,5-10,2,1,0,31.00,0.2500
645,1410300635,earliest_deadline,2,8,5-10,1,1,0,31.00,0.1250
646,1977819777,optimized,3,18,16-20,4,1,0,30.50,0.2222
646,1977819777,nearest,3,18,16-20,3,1,0,30.50,0.1667
646,1977819777,earliest_deadline,3,18,16-20,1,1,0,30.50,0.0556
647,2299674910,optimized,4,9,5-10,1,1,0,30.50,0.1111
647,2299674910,nearest,4,9,5-10,1,1,0,30.50,0.1111
647,2299674910,earliest_deadline,4,9,5-10,1,1,0,30.50,0.1111
648,4125286097,optimized,2,9,5-10,2,1,0,28.75,0.2222
648,4125286097,nearest,2,9,5-10,2,1,0,28.75,0.2222
648,4125286097,earliest_deadline,2,9,5-10,0,1,0,28.75,0.0000
649,3644539546,optimized,2,11,11-15,4,1,0,39.00,0.3636
649,3644539546,nearest,2,11,11-15,4,1,0,39.00,0.3636
649,3644539546,earliest_deadline,2,11,11-15,1,1,0,34.00,0.0909
650,2101325499,optimized,5,17,16-20,3,1,0,25.25,0.1765
650,2101325499,nearest,5,17,16-20,3,1,0,25.25,0.1765
650,2101325499,earliest_deadline,5,17,16-20,0,1,0,25.25,0.0000
651,2802841284,optimized,4,12,11-15,2,1,0,26.75,0.1667
651,2802841284,nearest,4,12,11-15,2,1,0,26.75,0.1667
651,2802841284,earliest_deadline,4,12,11-15,0,1,0,26.75,0.0000
652,869114545,optimized,2,5,5-10,1,1,0,30.50,0.2000
652,869114545,nearest,2,5,5-10,1,1,0,30.50,0.2000
652,869114545,earliest_deadline,2,5,5-10,1,1,0,32.50,0.2000
653,3454836593,optimized,5,14,11-15,1,1,0,31.25,0.0714
653,3454836593,nearest,5,14,11-15,1,1,0,31.25,0.0714
653,3454836593,earliest_deadline,5,14,11-15,0,1,0,31.25,0.0000
654,2375279940,optimized,2,18,16-20,2,1,0,25.25,0.1111
654,2375279940,nearest,2,18,16-20,2,1,0,25.25,0.1111
654,2375279940,earliest_deadline,2,18,16-20,0,1,0,25.25,0.0000
655,2288024752,optimized,5,16,16-20,7,1,0,37.25,0.4375
655,2288024752,nearest,5,16,16-20,7,1,0,37.25,0.4375
655,2288024752,earliest_deadline,5,16,16-20,5,1,0,42.50,0.3125
656,3291162681,optimized,4,12,11-15,5,1,0,36.25,0.4167
656,3291162681,nearest,4,12,11-15,5,1,0,36.25,0.4167
656,3291162681,earliest_deadline,4,12,11-15,2,1,0,36.25,0.1667
657,2718360517,optimized,5,7,5-10,0,1,0,25.50,0.0000
657,2718360517,nearest,5,7,5-10,0,1,0,25.50,0.0000
657,2718360517,earliest_deadline,5,7,5-10,0,1,0,25.50,0.0000
658,311243735,optimized,3,17,16-20,0,1,0,24.25,0.0000
658,311243735,nearest,3,17,16-20,0,1,0,24.25,0.0000
658,311243735,earliest_deadline,3,17,16-20,0,1,0,24.25,0.0000
659,1237618938,optimized,4,15,11-15,2,1,0,32.25,0.1333
659,1237618938,nearest,4,15,11-15,2,1,0,32.25,0.1333
659,1237618938,earliest_deadline,4,15,11-15,2,1,0,34.25,0.1333
660,759002179,optimized,2,12,11-15,0,1,0,26.00,0.0000
660,759002179,nearest,2,12,11-15,0,1,0,26.00,0.0000
660,759002179,earliest_deadline,2,12,11-15,0,1,0,26.00,0.0000
661,3156342097,optimized,2,16,16-20,4,1,0,35.00,0.2500
